Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
381,"Jonas Jerebko, BOS",78,15.8,.537,18.3,10.0,11.0,5.4,19.1,12.3,9.29,9.29,-40.7,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3998,Jonas Jerebko
382,"John Lucas III, MIN",5,2.2,.250,20.0,0.0,16.0,0.0,0.0,0.0,9.17,9.17,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2866,John Lucas III
383,"Corey Brewer, HOU/LAL",82,15.6,.491,18.3,10.4,12.6,2.7,11.5,7.1,9.16,9.16,-25.6,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3191,Corey Brewer
384,"Donatas Motiejunas, NO",34,14.1,.470,14.4,13.9,16.6,5.7,16.6,11.1,9.13,9.13,-16.9,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=6464,Donatas Motiejunas
385,"Jason Terry, MIL",74,18.4,.600,25.1,9.2,9.7,1.3,7.7,4.5,9.11,9.11,-28.2,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=841,Jason Terry
386,"Marcelinho Huertas, LAL",23,10.3,.417,35.5,13.0,18.5,0.9,10.5,5.5,9.10,9.10,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2968363,Marcelinho Huertas
,"Kelly Oubre Jr., WSH",79,20.3,.516,8.1,8.6,13.6,4.3,14.0,9.2,9.10,9.10,-33.6,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3133603,Kelly Oubre Jr.
388,"Rodney McGruder, MIA",78,25.2,.506,18.5,8.3,12.1,5.2,9.2,7.2,9.09,9.09,-41.3,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2488826,Rodney McGruder
389,"Iman Shumpert, CLE",76,25.5,.536,15.2,10.9,13.3,2.3,9.9,6.2,9.06,9.06,-41.5,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=6468,Iman Shumpert
,"Troy Williams, HOU/MEM",30,18.6,.511,10.5,13.4,15.3,3.0,11.2,7.0,9.06,9.06,-12.0,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3078286,Troy Williams
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
391,"Nik Stauskas, PHI",80,27.4,.540,18.5,12.6,15.9,1.1,10.3,5.7,9.05,9.05,-47.3,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2991042,Nik Stauskas
392,"Boris Diaw, UTAH",73,17.6,.494,28.4,14.5,16.0,4.3,9.8,7.1,9.04,9.04,-29.8,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2167,Boris Diaw
,"Joe Harris, BKN",52,21.9,.558,11.0,11.2,15.3,1.5,12.0,6.8,9.04,9.04,-24.8,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2528794,Joe Harris
394,"Arron Afflalo, SAC",61,25.9,.559,13.4,7.2,13.6,0.7,8.4,4.6,9.02,9.02,-35.0,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3187,Arron Afflalo
395,"DeAndre' Bembry, ATL",38,9.8,.481,19.3,10.7,13.9,4.2,13.1,8.7,8.98,8.98,-8.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3062667,DeAndre' Bembry
396,"Meyers Leonard, POR",74,16.5,.507,14.2,7.0,14.8,2.4,19.1,10.8,8.96,8.96,-46.3,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=6605,Meyers Leonard
397,"Jose Calderon, ATL/LAL",41,13.1,.506,32.8,15.3,14.1,3.0,12.1,7.5,8.94,8.94,-16.6,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2806,Jose Calderon
398,"Udonis Haslem, MIA",16,8.1,.524,13.8,18.3,12.3,6.7,24.1,15.3,8.83,8.83,-5.2,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2184,Udonis Haslem
399,"Mirza Teletovic, MIL",70,16.2,.515,9.2,7.1,17.7,1.1,15.4,8.3,8.81,8.81,-45.4,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=4385,Mirza Teletovic
400,"Jerryd Bayless, PHI",3,23.7,.453,22.3,15.4,27.4,4.6,14.0,9.3,8.79,8.79,-2.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3417,Jerryd Bayless
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
401,"Jarell Martin, MEM",42,13.3,.477,3.8,13.4,15.2,8.4,25.3,16.6,8.74,8.74,-23.0,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3064517,Jarell Martin
402,"Andrew Harrison, MEM",72,20.5,.477,27.2,11.7,16.9,1.7,9.0,5.3,8.69,8.69,-50.9,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3064511,Andrew Harrison
403,"Patrick McCaw, GS",71,15.1,.540,20.6,9.6,11.6,2.3,7.6,5.1,8.60,8.60,-38.5,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3137730,Patrick McCaw
404,"Dante Exum, UTAH",66,18.6,.521,18.9,13.6,17.6,2.9,9.3,6.2,8.58,8.58,-44.3,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3102528,Dante Exum
405,"Brandon Ingram, LAL",79,28.8,.474,15.6,10.9,16.4,2.8,12.7,7.6,8.56,8.56,-66.1,-2.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3913176,Brandon Ingram
406,"Timothe Luwawu-Cabarrot, PHI",69,17.2,.536,13.3,13.0,16.9,2.3,11.5,6.9,8.51,8.51,-35.3,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3893019,Timothe Luwawu-Cabarrot
,"Sasha Vujacic, NY",42,9.7,.423,24.2,7.5,17.7,2.9,12.4,7.7,8.51,8.51,-12.1,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2421,Sasha Vujacic
408,"Tomas Satoransky, WSH",57,12.6,.477,31.6,13.0,12.7,3.9,9.1,6.5,8.49,8.49,-21.5,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=6621,Tomas Satoransky
409,"Nicolas Laprovittola, SA",18,9.7,.579,28.6,19.4,18.7,0.7,5.7,3.3,8.45,8.45,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2968338,Nicolas Laprovittola
410,"Miles Plumlee, MIL/CHA",45,10.8,.518,13.1,18.7,14.7,9.0,13.4,11.2,8.43,8.43,-15.7,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=6616,Miles Plumlee
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
411,"AJ Hammons, DAL",22,7.4,.472,6.2,15.4,16.0,5.4,21.0,12.8,8.41,8.41,-5.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2991178,AJ Hammons
,"Wesley Johnson, LAC",68,11.9,.448,9.3,7.2,11.6,3.7,20.9,12.5,8.41,8.41,-25.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4247,Wesley Johnson
413,"Lance Thomas, NY",46,21.0,.516,10.7,7.7,12.5,3.6,12.3,7.9,8.39,8.39,-30.5,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6485,Lance Thomas
414,"Luke Babbitt, MIA",68,15.7,.563,10.3,7.2,12.3,1.2,13.5,7.3,8.32,8.32,-34.7,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4250,Luke Babbitt
415,"Richard Jefferson, CLE",79,20.4,.574,15.0,10.0,11.7,2.0,11.6,6.9,8.29,8.29,-53.3,-1.8,http://insider.espn.go.com/nba/players/hollinger?playerId=1006,Richard Jefferson
416,"Justise Winslow, MIA",18,34.7,.399,19.1,9.6,19.5,4.0,12.7,8.3,8.20,8.20,-21.5,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3135047,Justise Winslow
417,"Kris Dunn, MIN",78,17.1,.432,30.5,14.4,15.0,2.1,12.6,7.3,8.13,8.13,-57.0,-1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2991139,Kris Dunn
418,"Isaiah Canaan, CHI",39,15.2,.483,15.1,8.6,15.1,1.1,8.1,4.6,8.12,8.12,-25.5,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2490589,Isaiah Canaan
419,"JR Smith, CLE",41,29.0,.484,13.8,5.8,13.8,1.6,8.6,5.2,8.11,8.11,-42.4,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2444,JR Smith
420,"Solomon Hill, NO",80,29.7,.527,18.6,10.8,11.0,2.3,11.4,6.8,8.06,8.06,-86.5,-2.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2488958,Solomon Hill
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
421,"Hollis Thompson, NO/PHI",40,18.8,.482,13.5,4.3,10.3,2.7,13.5,8.1,7.93,7.93,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6634,Hollis Thompson
422,"Rashad Vaughn, MIL",41,11.2,.449,11.8,7.2,16.0,1.0,11.3,6.2,7.85,7.85,-18.2,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3137733,Rashad Vaughn
423,"Ryan Kelly, ATL",16,6.9,.408,18.8,9.4,13.4,1.0,16.7,9.0,7.84,7.84,-6.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2488651,Ryan Kelly
424,"Chandler Parsons, MEM",34,19.9,.436,17.2,7.5,17.5,1.0,13.6,7.1,7.69,7.69,-28.3,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6466,Chandler Parsons
425,"Dorian Finney-Smith, DAL",81,20.3,.486,14.2,9.5,10.9,3.7,12.4,7.9,7.68,7.68,-69.1,-2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2578185,Dorian Finney-Smith
,"Jarrett Jack, NO",2,16.5,.773,42.1,25.3,10.2,0.0,0.0,0.0,7.68,7.68,-1.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2768,Jarrett Jack
427,"Isaiah Whitehead, BKN",73,22.5,.487,21.5,15.9,17.7,2.1,9.7,5.9,7.59,7.59,-83.6,-2.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3136477,Isaiah Whitehead
428,"Mike Miller, DEN",20,7.6,.586,37.4,22.1,11.5,1.5,26.1,13.9,7.58,7.58,-6.6,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=558,Mike Miller
429,"Malcolm Delaney, ATL",73,17.1,.456,26.9,13.3,18.6,0.9,9.8,5.4,7.56,7.56,-64.1,-2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2282205,Malcolm Delaney
430,"Okaro White, MIA",35,13.5,.507,15.5,13.3,10.5,5.8,13.5,9.6,7.54,7.54,-27.8,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2528473,Okaro White
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
431,"Henry Ellenson, DET",19,7.7,.444,7.9,15.8,23.4,5.8,25.6,15.3,7.52,7.52,-8.7,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3906522,Henry Ellenson
432,"Ron Baker, NY",52,16.5,.456,26.8,14.0,15.3,1.5,10.8,6.2,7.51,7.51,-38.2,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2580349,Ron Baker
,"DeAndre Liggins, CLE/DAL",62,12.5,.476,21.1,16.4,11.3,2.9,12.1,7.7,7.51,7.51,-34.7,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6453,DeAndre Liggins
434,"Randy Foye, BKN",69,18.6,.506,23.8,14.1,14.2,0.8,11.9,6.4,7.33,7.33,-60.8,-2.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3003,Randy Foye
435,"Stephen Zimmerman, ORL",19,5.7,.346,10.0,7.5,13.8,10.8,24.9,17.6,7.32,7.32,-5.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3936102,Stephen Zimmerman
,"Denzel Valentine, CHI",57,17.1,.492,15.4,12.0,15.1,1.2,15.6,8.3,7.32,7.32,-46.4,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2999549,Denzel Valentine
437,"Mario Hezonja, ORL",65,14.8,.450,13.1,12.3,17.9,2.2,14.7,8.3,7.27,7.27,-46.3,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2995706,Mario Hezonja
438,"Anthony Brown, NO/ORL",11,14.5,.430,12.5,9.4,13.2,5.3,16.8,11.0,7.20,7.20,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2531362,Anthony Brown
439,"Stanley Johnson, DET",77,17.8,.437,18.6,12.6,14.7,2.8,12.7,7.5,7.18,7.18,-68.0,-2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3134881,Stanley Johnson
440,"Paul Zipser, CHI",44,19.2,.503,11.4,12.7,13.9,1.9,14.2,8.0,6.99,6.99,-44.2,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3893023,Paul Zipser
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
441,"Wayne Selden, NO/MEM",14,16.9,.525,14.0,12.9,11.0,0.5,7.3,3.8,6.96,6.96,-13.5,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3059316,Wayne Selden
442,"Domantas Sabonis, OKC",81,20.1,.469,12.1,12.3,15.0,3.1,16.5,9.8,6.93,6.93,-111.4,-3.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3155942,Domantas Sabonis
443,"Kyle Wiltjer, HOU",14,3.1,.437,9.1,22.9,18.0,9.9,14.9,12.4,6.78,6.78,-2.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2581029,Kyle Wiltjer
444,"Daniel Ochefu, WSH",19,3.9,.430,8.9,8.9,16.8,7.6,25.4,16.5,6.64,6.64,-5.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2991050,Daniel Ochefu
445,"Brandon Rush, MIN",47,21.9,.505,16.8,10.5,9.4,1.8,9.5,5.6,6.62,6.62,-59.7,-2.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3457,Brandon Rush
446,"Wade Baldwin IV, MEM",33,12.3,.404,26.4,16.9,19.6,3.0,10.2,6.5,6.58,6.58,-26.7,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3136696,Wade Baldwin IV
447,"Larry Sanders, CLE",5,2.6,.410,0.0,29.1,21.2,26.3,8.2,17.0,6.56,6.56,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4265,Larry Sanders
448,"Metta World Peace, LAL",25,6.4,.380,11.8,7.5,21.0,3.3,10.6,6.8,6.52,6.52,-9.5,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=25,Metta World Peace
449,"Damjan Rudez, ORL",45,7.0,.466,17.1,7.7,13.2,1.7,7.1,4.3,6.38,6.38,-19.3,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2309097,Damjan Rudez
450,"Axel Toupane, NO/MIL",4,11.8,.611,0.0,0.0,7.7,0.0,2.3,1.1,6.26,6.26,-3.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3037805,Axel Toupane
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
451,"Bryn Forbes, SA",36,7.9,.462,17.6,8.1,17.3,0.8,8.2,4.6,6.09,6.09,-18.7,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2994526,Bryn Forbes
452,"Jared Sullinger, TOR",11,10.7,.366,5.2,7.0,19.1,9.6,16.3,12.9,6.00,6.00,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6624,Jared Sullinger
453,"Andrew Nicholson, BKN/WSH",38,9.0,.427,6.9,11.8,14.4,4.9,14.7,9.8,5.97,5.97,-28.2,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6614,Andrew Nicholson
454,"Mike Scott, ATL",18,10.8,.360,19.4,9.1,15.5,5.7,15.0,10.4,5.95,5.95,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6622,Mike Scott
455,"Ronnie Price, PHX",14,9.6,.272,38.5,6.4,10.0,2.4,6.7,4.5,5.94,5.94,-10.1,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2807,Ronnie Price
456,"Kyle Singler, OKC",32,12.0,.486,8.1,10.0,10.7,2.3,11.5,6.9,5.93,5.93,-26.3,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6469,Kyle Singler
457,"Darrun Hilliard, DET",39,9.8,.459,16.6,14.0,18.9,0.6,9.2,4.7,5.90,5.90,-26.2,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2578259,Darrun Hilliard
458,"Arinze Onuaku, ORL",8,3.5,.500,25.0,25.0,9.5,7.6,16.0,11.7,5.79,5.79,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2202117,Arinze Onuaku
459,"Semaj Christon, OKC",64,15.2,.387,31.7,10.5,13.0,2.2,7.9,5.0,5.72,5.72,-76.7,-2.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2983526,Semaj Christon
460,"Paul Pierce, LAC",25,11.1,.535,9.8,15.7,13.8,0.4,18.5,9.7,5.69,5.69,-19.9,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=662,Paul Pierce
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
461,"Jordan Hill, MIN",7,6.7,.432,0.0,22.4,15.5,19.6,15.1,17.4,5.55,5.55,-4.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3994,Jordan Hill
462,"Cameron Payne, CHI/OKC",31,14.9,.407,19.6,10.3,23.6,0.7,10.7,5.7,5.52,5.52,-37.8,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3064230,Cameron Payne
463,"Norris Cole, OKC",13,9.6,.381,18.1,9.0,21.4,0.0,9.8,4.9,5.44,5.44,-10.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6431,Norris Cole
464,"Damian Jones, GS",10,8.5,.466,0.0,22.7,12.0,12.4,17.0,14.8,5.32,5.32,-6.7,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3064559,Damian Jones
,"Dragan Bender, PHX",43,13.3,.440,10.4,14.5,13.7,4.2,15.6,9.7,5.32,5.32,-53.0,-1.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4011991,Dragan Bender
466,"Justin Harper, PHI",3,10.3,.500,11.1,22.2,21.0,7.1,10.7,8.9,5.02,5.02,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6438,Justin Harper
467,"Alan Anderson, LAC",30,10.3,.494,10.5,6.7,12.8,1.1,7.4,4.4,5.00,5.00,-25.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=6569,Alan Anderson
468,"Jake Layman, POR",35,7.1,.404,9.3,9.3,17.8,2.7,8.0,5.3,4.76,4.76,-21.3,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2982268,Jake Layman
469,"Gary Payton II, MIL",6,16.5,.413,27.5,21.2,15.9,0.0,14.0,7.1,4.53,4.53,-9.6,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3134903,Gary Payton II
470,"Greivis Vasquez, BKN",3,13.0,.376,32.6,6.5,11.7,0.0,5.4,2.7,4.10,4.10,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4291,Greivis Vasquez
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
471,"Alonzo Gee, DEN",13,6.8,.306,21.5,14.3,10.6,5.0,13.5,9.3,3.14,3.14,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4232,Alonzo Gee
472,"CJ Wilcox, ORL",22,4.9,.329,24.1,12.0,15.5,3.9,8.3,6.1,2.90,2.90,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2488999,CJ Wilcox
473,"Steve Novak, MIL",8,2.8,.357,0.0,0.0,13.0,0.0,15.7,7.9,1.35,1.35,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3018,Steve Novak
474,"Isaiah Taylor, HOU",4,13.0,.190,27.6,0.0,6.6,2.1,4.2,3.1,0.28,0.28,-8.3,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3059336,Isaiah Taylor
475,"Georges Niang, IND",23,4.0,.285,10.7,10.7,18.8,2.4,17.9,10.3,0.12,0.12,-14.4,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2990969,Georges Niang
476,"Mike Tobey, CHA",2,12.5,.250,16.7,16.7,8.6,8.7,4.4,6.6,-0.06,-0.06,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2982337,Mike Tobey
477,"Diamond Stone, LAC",7,3.4,.339,0.0,11.9,28.1,4.8,22.7,14.0,-1.15,-1.15,-4.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3924880,Diamond Stone
478,"Lamar Patterson, ATL",5,8.0,.276,22.8,15.2,22.1,2.8,16.3,9.6,-1.83,-1.83,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2488721,Lamar Patterson
479,"Michael Gbinije, DET",9,3.6,.184,15.5,0.0,14.7,6.6,3.5,5.1,-2.08,-2.08,-6.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2566747,Michael Gbinije
480,"Manny Harris, DAL",4,6.3,.239,9.6,9.6,32.6,13.3,29.3,20.9,-2.10,-2.10,-4.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4360,Manny Harris
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
481,"Aaron Harrison, CHA",5,3.4,.102,38.1,0.0,14.0,0.0,19.5,9.7,-2.16,-2.16,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3064510,Aaron Harrison
482,"RJ Hunter, CHI",3,3.0,.000,0.0,0.0,4.5,0.0,12.1,6.0,-3.17,-3.17,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2983727,RJ Hunter
483,"Elijah Millsap, PHX",2,11.5,.190,9.2,18.4,17.0,13.8,14.6,14.2,-3.41,-3.41,-4.8,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4321,Elijah Millsap
484,"Gary Neal, ATL",2,9.0,.228,10.2,0.0,20.0,0.0,6.0,3.1,-4.25,-4.25,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4300,Gary Neal
485,"Patricio Garino, ORL",5,8.6,.000,0.0,30.0,9.3,2.5,15.6,8.9,-9.22,-9.22,-12.7,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2982506,Patricio Garino
486,"Ben Bentil, DAL",3,3.3,.000,0.0,25.0,16.8,0.0,24.4,11.6,-17.55,-17.55,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3136469,Ben Bentil
