Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
383,"Royal Ivey, OKC",25,6.2,.527,13.8,9.8,11.8,1.6,10.2,6.0,8.18,8.18,-6.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2387,Royal Ivey
384,"Quentin Richardson, ORL",57,16.8,.454,11.0,9.6,13.6,4.9,16.6,10.9,8.09,8.09,-34.4,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=703,Quentin Richardson
385,"Jared Jeffries, HOU/NY",42,14.3,.375,23.1,13.5,13.6,11.7,10.3,11.0,8.05,8.05,-31.0,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=1717,Jared Jeffries
386,"Josh Powell, ATL",54,12.1,.492,7.3,17.5,18.2,9.1,15.8,12.5,8.03,8.03,-25.1,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2197,Josh Powell
,"Troy Murphy, BOS/NJ",35,13.3,.428,13.5,11.8,12.1,5.7,23.3,14.5,8.03,8.03,-24.2,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=1013,Troy Murphy
388,"Marcus Cousin, UTAH",4,4.5,.667,0.0,25.0,9.0,0.0,20.3,10.1,7.85,7.85,-0.8,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4325,Marcus Cousin
389,"Joey Graham, CLE",39,15.0,.518,7.5,11.6,15.5,1.5,15.3,8.2,7.78,7.78,-23.8,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2759,Joey Graham
390,"Ish Smith, HOU/MEM",43,10.3,.406,33.3,14.3,16.0,1.8,10.4,6.1,7.68,7.68,-21.9,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=4305,Ish Smith
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
391,"Chris Quinn, SA",41,7.1,.428,28.3,8.1,16.5,1.2,8.5,5.0,7.59,7.59,-14.9,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3046,Chris Quinn
392,"James Posey, IND",49,17.1,.485,11.1,7.9,13.1,1.3,18.0,9.7,7.52,7.52,-37.3,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=671,James Posey
393,"Steve Blake, LAL",79,20.0,.500,30.2,13.0,11.5,1.4,9.5,5.6,7.50,7.50,-82.6,-2.8,http://insider.espn.go.com/nba/players/hollinger?playerId=1994,Steve Blake
394,"Joel Anthony, MIA",75,19.5,.583,12.6,18.8,4.9,9.0,12.4,10.8,7.29,7.29,-72.4,-2.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3247,Joel Anthony
395,"Roger Mason Jr., NY",26,12.3,.461,18.6,5.6,11.4,1.8,13.7,7.7,7.18,7.18,-15.8,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=1721,Roger Mason Jr.
396,"Jonny Flynn, MIN",53,18.5,.444,29.9,18.5,18.9,1.3,7.5,4.3,7.13,7.13,-56.8,-1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3985,Jonny Flynn
397,"Cole Aldrich, OKC",18,7.9,.537,13.9,27.8,7.3,11.1,17.5,14.4,7.03,7.03,-7.6,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4267,Cole Aldrich
398,"Xavier Henry, MEM",38,13.9,.451,8.4,6.1,15.3,2.0,6.4,4.2,7.02,7.02,-27.3,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=4241,Xavier Henry
399,"Terrence Williams, HOU/NJ",21,13.8,.427,19.5,16.9,26.6,1.6,19.3,10.3,6.98,6.98,-15.2,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=4019,Terrence Williams
400,"Mustafa Shakur, WSH",22,7.2,.389,23.0,16.6,22.7,4.8,11.2,7.9,6.88,6.88,-9.8,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3252,Mustafa Shakur
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
401,"Marcus Banks, TOR",3,7.3,.543,28.5,19.0,15.4,0.0,5.5,2.7,6.81,6.81,-1.4,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2165,Marcus Banks
402,"Antonio Daniels, PHI",4,8.8,.510,22.5,11.3,8.7,0.0,16.5,8.2,6.67,6.67,-2.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=183,Antonio Daniels
403,"Brian Scalabrine, CHI",18,4.9,.526,20.0,16.7,12.0,1.4,9.1,5.3,6.50,6.50,-6.6,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=1021,Brian Scalabrine
404,"Rasual Butler, CHI/LAC",47,16.4,.446,9.0,8.0,20.3,1.5,10.1,5.9,6.24,6.24,-49.0,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=1767,Rasual Butler
405,"Joel Przybilla, POR/CHA",36,14.4,.573,13.3,29.6,6.6,8.4,26.4,17.1,6.22,6.22,-34.0,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=682,Joel Przybilla
406,"Earl Barron, MIL/PHX/POR",21,14.5,.361,8.1,11.7,19.9,0.0,0.0,0.0,6.19,6.19,-24.2,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2477,Earl Barron
407,"Lester Hudson, WSH",11,6.6,.349,34.2,14.1,20.6,1.5,6.5,3.9,6.02,6.02,-5.2,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3996,Lester Hudson
408,"Sasha Pavlovic, BOS/NO/DAL",31,11.7,.497,15.3,11.5,9.7,0.0,0.0,0.0,6.01,6.01,-24.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2172,Sasha Pavlovic
,"Jerry Stackhouse, MIA",7,7.1,.398,14.9,10.0,14.7,2.5,13.4,8.3,6.01,6.01,-3.4,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=802,Jerry Stackhouse
410,"Kyrylo Fesenko, UTAH",53,8.6,.441,11.0,15.3,13.4,8.9,19.8,14.3,5.83,5.83,-32.4,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3205,Kyrylo Fesenko
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
411,"Chris Duhon, ORL",51,15.2,.446,37.0,19.1,12.6,1.4,6.3,3.9,5.65,5.65,-61.8,-2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2377,Chris Duhon
412,"Lance Stephenson, IND",12,9.6,.410,25.6,19.5,23.0,1.0,16.3,8.7,5.57,5.57,-8.5,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4244,Lance Stephenson
413,"Ronnie Price, UTAH",59,12.2,.434,16.6,16.3,16.9,3.7,6.6,5.1,5.54,5.54,-58.4,-1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2807,Ronnie Price
414,"Eduardo Najera, CHA",31,12.0,.449,18.2,11.8,10.7,4.5,9.8,7.2,5.48,5.48,-33.4,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=591,Eduardo Najera
415,"DeSagana Diop, CHA",16,11.3,.347,14.9,23.5,9.6,8.0,18.9,13.4,5.39,5.39,-14.1,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=992,DeSagana Diop
416,"Jason Collins, ATL",49,12.1,.539,16.1,19.0,8.5,6.1,14.5,10.4,5.37,5.37,-46.3,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=987,Jason Collins
417,"Hamady Ndiaye, WSH",16,5.0,.681,0.0,22.6,6.5,2.8,7.4,5.0,5.36,5.36,-6.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4282,Hamady Ndiaye
418,"Ime Udoka, SA",20,6.5,.285,30.6,11.8,10.4,4.6,12.2,8.5,5.32,5.32,-10.1,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=866,Ime Udoka
419,"Luke Walton, LAL",54,9.0,.378,29.1,14.5,14.4,2.2,13.1,7.8,5.12,5.12,-38.8,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2027,Luke Walton
420,"Sean Marks, POR",29,7.2,.473,6.4,17.6,12.0,9.0,14.8,11.8,4.94,4.94,-20.4,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=511,Sean Marks
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
421,"Jawad Williams, CLE",26,15.0,.396,13.0,9.5,15.7,2.0,12.4,7.1,4.80,4.80,-35.0,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2850,Jawad Williams
422,"Hasheem Thabeet, HOU/MEM",47,7.9,.478,5.2,22.3,9.8,7.6,16.5,12.0,4.76,4.76,-32.5,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4016,Hasheem Thabeet
423,"Garrett Temple, MIL/SA/CHA",24,9.6,.378,24.5,17.6,13.2,0.0,0.0,0.0,4.71,4.71,-20.9,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=4023,Garrett Temple
424,"Charlie Bell, GS",19,9.0,.357,20.4,9.4,12.5,3.9,8.1,6.0,4.69,4.69,-14.8,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=1034,Charlie Bell
425,"DaJuan Summers, DET",22,9.0,.476,2.2,14.0,19.0,1.2,6.4,3.7,4.44,4.44,-18.9,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4012,DaJuan Summers
426,"Stephen Graham, NJ",59,16.3,.457,13.6,12.9,11.4,2.0,13.4,7.6,4.41,4.41,-87.2,-2.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2832,Stephen Graham
427,"Theo Ratliff, LAL",10,7.1,.145,23.3,23.3,6.2,9.9,10.8,10.4,4.36,4.36,-6.6,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=687,Theo Ratliff
428,"Quinton Ross, NJ",36,9.8,.437,12.2,8.5,8.8,3.3,6.9,5.0,3.71,3.71,-35.8,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2188,Quinton Ross
429,"Sherron Collins, CHA",20,3.3,.334,21.4,10.7,20.0,0.0,9.2,4.6,3.64,3.64,-7.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4302,Sherron Collins
430,"Byron Mullens, OKC",13,6.5,.366,0.0,19.0,19.7,8.6,24.0,16.5,3.53,3.53,-9.0,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4005,Byron Mullens
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
431,"Malik Allen, ORL",18,9.9,.361,10.3,7.7,8.2,8.1,12.8,10.5,3.32,3.32,-21.7,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=10,Malik Allen
432,"Avery Bradley, BOS",31,5.2,.360,12.0,16.0,23.3,3.2,9.3,6.5,2.23,2.23,-20.0,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=4240,Avery Bradley
433,"Solomon Alabi, TOR",12,4.9,.189,9.6,14.4,13.1,13.7,14.4,14.1,2.04,2.04,-7.5,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4268,Solomon Alabi
434,"Morris Peterson, OKC",4,5.8,.400,16.7,0.0,9.2,0.0,14.8,7.6,1.71,1.71,-3.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=656,Morris Peterson
435,"Jason Kapono, PHI",24,4.7,.277,11.5,5.7,11.6,3.1,8.2,5.7,1.61,1.61,-14.9,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2010,Jason Kapono
436,"Jarron Collins, LAC/POR",28,6.5,.374,5.8,20.3,6.2,9.1,6.5,7.8,1.60,1.60,-24.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=988,Jarron Collins
437,"Darius Songaila, PHI",10,7.1,.477,8.8,17.6,12.1,3.2,13.0,8.1,1.18,1.18,-10.9,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=1784,Darius Songaila
438,"Luke Babbitt, POR",24,5.7,.305,8.2,11.0,21.0,5.1,22.4,13.4,1.02,1.02,-19.4,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4250,Luke Babbitt
439,"Fabricio Oberto, POR",5,9.0,.595,0.0,33.8,8.2,7.8,11.4,9.5,0.77,0.77,-6.6,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2805,Fabricio Oberto
440,"Patrick Ewing Jr., NO",7,2.7,.222,20.5,10.2,18.5,6.4,6.4,6.4,0.63,0.63,-2.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3426,Patrick Ewing Jr.
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
441,"Ronald Dupree, TOR",3,4.3,.250,20.0,0.0,13.2,0.0,28.0,13.7,0.55,0.55,-1.9,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2214,Ronald Dupree
442,"Craig Brackins, PHI",3,11.0,.250,5.9,0.0,19.9,7.0,7.0,7.0,0.17,0.17,-5.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4254,Craig Brackins
443,"Brian Skinner, MIL",2,3.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,-1.0,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=779,Brian Skinner
444,"John Lucas III, CHI",2,5.0,.258,20.5,0.0,17.1,0.0,0.0,0.0,-0.04,-0.04,-1.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2866,John Lucas III
445,"Joe Smith, LAL/NJ",16,4.3,.237,15.5,19.3,15.5,5.1,29.7,17.5,-0.06,-0.06,-11.9,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=788,Joe Smith
446,"Pops Mensah-Bonsu, NO",7,5.0,.333,28.6,28.6,6.7,10.4,28.0,19.1,-0.07,-0.07,-5.6,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3053,Pops Mensah-Bonsu
447,"Andy Rautins, NY",5,4.8,.508,16.8,39.2,25.5,0.0,4.8,2.4,-1.13,-1.13,-4.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4285,Andy Rautins
448,"Antoine Wright, SAC",7,4.4,.125,0.0,11.1,11.2,7.2,3.8,5.5,-4.79,-4.79,-7.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2801,Antoine Wright
449,"Bobby Simmons, SA",2,8.0,.000,40.0,0.0,9.2,0.0,0.0,0.0,-5.48,-5.48,-3.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=1022,Bobby Simmons
450,"Dexter Pittman, MIA",2,5.5,.333,0.0,40.0,18.4,11.5,20.4,16.2,-6.42,-6.42,-2.8,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4283,Dexter Pittman
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
451,"Gani Lawal, PHX",1,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,-9.07,-9.07,-0.6,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4281,Gani Lawal
452,"Hassan Whiteside, SAC",1,2.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,-17.95,-17.95,-0.9,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4262,Hassan Whiteside
