Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
382,"Bryce Dejean-Jones, NO",14,19.9,.505,14.4,10.6,13.4,3.1,16.5,9.5,9.64,9.64,-3.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991475,Bryce Dejean-Jones
383,"Shabazz Napier, ORL",55,10.9,.460,26.7,12.6,19.9,1.6,8.6,5.1,9.62,9.62,-12.3,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2530780,Shabazz Napier
,"Ronnie Price, PHX",62,19.5,.517,27.4,13.0,14.1,2.2,6.8,4.4,9.62,9.62,-25.0,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2807,Ronnie Price
385,"Beno Udrih, MIA/MEM",44,16.1,.496,30.9,14.1,16.2,1.3,10.1,5.8,9.54,9.54,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2448,Beno Udrih
386,"Jameer Nelson, DEN",39,26.6,.464,32.8,11.4,17.4,2.0,10.4,6.2,9.53,9.53,-22.8,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2439,Jameer Nelson
387,"Marco Belinelli, SAC",68,24.6,.500,14.1,8.9,18.8,0.7,6.9,3.8,9.49,9.49,-25.2,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3190,Marco Belinelli
,"Mario Hezonja, ORL",79,17.9,.541,16.8,15.0,16.3,2.2,11.8,6.9,9.49,9.49,-21.3,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2995706,Mario Hezonja
389,"Justin Holiday, ATL/CHI",53,14.6,.489,16.5,11.5,14.1,1.7,10.5,6.2,9.43,9.43,-12.4,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2284101,Justin Holiday
390,"Dion Waiters, OKC",78,27.6,.492,14.7,11.4,17.4,1.9,8.0,5.1,9.39,9.39,-35.6,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6628,Dion Waiters
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
391,"Garrett Temple, WSH",80,24.4,.520,18.3,8.4,13.4,2.0,10.3,6.1,9.29,9.29,-35.4,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4023,Garrett Temple
392,"Hollis Thompson, PHI",77,28.0,.525,11.0,8.5,15.1,2.6,11.4,6.9,9.24,9.24,-40.4,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6634,Hollis Thompson
393,"Nik Stauskas, PHI",73,24.8,.517,16.6,11.3,15.9,1.3,10.0,5.5,9.22,9.22,-34.6,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2991042,Nik Stauskas
394,"Alan Anderson, WSH",13,14.8,.495,17.2,2.5,14.7,0.6,15.5,7.9,9.19,9.19,-3.7,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6569,Alan Anderson
395,"Ray McCallum, SA/MEM",41,11.6,.449,25.4,10.1,15.0,1.9,9.4,5.6,9.14,9.14,-13.2,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2528447,Ray McCallum
396,"Nick Young, LAL",54,19.1,.483,7.2,6.4,17.3,1.4,9.0,5.1,9.13,9.13,-21.1,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3243,Nick Young
397,"Udonis Haslem, MIA",37,7.0,.434,16.1,5.7,12.2,4.5,27.4,16.3,9.12,9.12,-9.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2184,Udonis Haslem
398,"Mike Dunleavy, CHI",31,22.7,.543,14.5,9.7,13.8,1.2,11.0,6.2,9.09,9.09,-14.8,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=1708,Mike Dunleavy
399,"Briante Weber, MIA/MEM",7,24.1,.380,29.7,12.7,18.2,5.2,12.0,8.4,8.92,8.92,-5.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2595229,Briante Weber
400,"Spencer Dinwiddie, DET",12,13.3,.423,22.6,7.2,21.0,2.6,9.3,5.8,8.89,8.89,-5.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2580782,Spencer Dinwiddie
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
401,"Stanley Johnson, DET",73,23.1,.460,13.5,13.0,19.1,3.6,16.7,9.9,8.73,8.73,-44.5,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3134881,Stanley Johnson
402,"Ben McLemore, SAC",68,21.2,.531,11.6,14.6,16.6,2.6,8.5,5.6,8.67,8.67,-39.4,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2578213,Ben McLemore
403,"Dante Cunningham, NO",80,24.6,.540,13.6,7.2,10.4,3.1,10.4,6.6,8.63,8.63,-84.4,-2.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3974,Dante Cunningham
,"Noah Vonleh, POR",78,15.1,.471,7.9,13.1,12.3,8.4,19.8,14.1,8.63,8.63,-50.4,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3078284,Noah Vonleh
405,"C.J. Watson, ORL",33,19.9,.461,32.9,9.4,12.7,1.7,9.6,5.6,8.59,8.59,-23.6,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3277,C.J. Watson
406,"Sergey Karasev, BKN",40,10.0,.562,24.4,15.4,12.1,2.2,14.3,8.2,8.57,8.57,-11.5,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2959745,Sergey Karasev
407,"Iman Shumpert, CLE",54,24.4,.475,19.3,12.0,13.0,2.8,14.6,8.7,8.48,8.48,-39.7,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6468,Iman Shumpert
408,"Alonzo Gee, NO",73,22.4,.572,17.5,13.4,8.8,3.9,13.0,8.3,8.45,8.45,-50.0,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=4232,Alonzo Gee
409,"Justise Winslow, MIA",78,28.6,.489,16.2,13.1,11.9,4.2,15.8,10.2,8.42,8.42,-69.4,-2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3135047,Justise Winslow
410,"JaKarr Sampson, DEN/PHI",73,15.9,.504,9.5,14.4,12.8,4.2,14.0,9.0,8.34,8.34,-37.4,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2608891,JaKarr Sampson
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
411,"Metta World Peace, LAL",35,16.9,.435,11.1,6.1,15.3,3.4,13.2,8.1,8.33,8.33,-19.1,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=25,Metta World Peace
,"Jeff Ayres, LAC",17,6.3,.585,13.6,16.4,12.5,4.1,18.1,11.2,8.33,8.33,-5.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4008,Jeff Ayres
413,"Paul Pierce, LAC",68,18.1,.489,12.8,10.5,16.5,1.1,15.2,8.2,8.29,8.29,-40.6,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=662,Paul Pierce
414,"Kelly Oubre Jr., WSH",63,10.7,.507,4.7,12.2,15.7,4.1,18.4,11.1,8.25,8.25,-22.5,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=3133603,Kelly Oubre Jr.
415,"Chris Johnson, UTAH",70,12.2,.482,15.1,13.4,13.1,3.7,14.3,9.0,8.20,8.20,-29.5,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2325975,Chris Johnson
416,"Greg Smith, MIN",18,10.7,.545,11.4,13.3,10.2,7.4,17.9,12.7,7.94,7.94,-10.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6530,Greg Smith
417,"Nick Collison, OKC",59,11.8,.498,23.1,22.2,10.8,11.2,15.2,13.3,7.75,7.75,-39.2,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=1978,Nick Collison
418,"RJ Hunter, BOS",36,8.8,.480,10.4,8.8,14.3,0.7,12.0,6.2,7.74,7.74,-13.0,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2983727,RJ Hunter
419,"O.J. Mayo, MIL",41,26.6,.474,22.3,13.6,16.8,1.4,9.6,5.5,7.73,7.73,-45.1,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3450,O.J. Mayo
420,"Randy Foye, DEN/OKC",81,20.3,.461,21.1,11.3,16.8,1.6,8.8,5.2,7.60,7.60,-71.2,-2.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3003,Randy Foye
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
421,"Drew Gooden, WSH",30,10.2,.376,9.6,9.6,16.2,10.1,21.3,15.6,7.58,7.58,-17.8,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=1711,Drew Gooden
422,"Mitch McGary, OKC",20,3.6,.474,8.0,18.7,19.4,6.4,20.1,13.6,7.49,7.49,-4.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991041,Mitch McGary
423,"Shayne Whittington, IND",7,5.9,.463,15.1,25.2,17.3,13.4,18.6,16.0,7.48,7.48,-2.5,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2491063,Shayne Whittington
424,"Greivis Vasquez, MIL",23,20.0,.435,32.4,14.3,19.4,1.3,10.3,5.8,7.47,7.47,-24.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=4291,Greivis Vasquez
425,"Johnny O'Bryant III, MIL",66,13.0,.441,11.1,10.7,12.7,8.7,14.7,11.7,7.46,7.46,-51.7,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2581084,Johnny O'Bryant III
426,"Eric Moreland, SAC",8,6.0,.515,8.5,25.5,8.9,6.8,17.9,12.4,7.41,7.41,-2.9,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2531352,Eric Moreland
427,"Luc Mbah a Moute, LAC",75,17.0,.498,10.1,11.5,8.7,5.2,9.4,7.3,7.28,7.28,-80.3,-2.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3451,Luc Mbah a Moute
428,"Kirk Hinrich, ATL/CHI",46,13.7,.504,30.5,12.6,9.7,1.4,10.2,5.9,7.20,7.20,-31.1,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=1981,Kirk Hinrich
429,"Axel Toupane, DEN",21,14.5,.490,15.2,6.1,11.6,2.9,8.5,5.6,7.16,7.16,-15.2,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3037805,Axel Toupane
430,"Branden Dawson, LAC",6,4.8,.460,0.0,0.0,7.5,7.6,7.4,7.5,7.08,7.08,-1.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2595211,Branden Dawson
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
431,"Justin Harper, DET",5,7.0,.597,0.0,15.5,14.8,0.0,3.2,1.6,6.98,6.98,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6438,Justin Harper
432,"P.J. Hairston, MEM/CHA",66,19.9,.470,7.4,8.0,17.7,2.1,12.8,7.3,6.93,6.93,-69.9,-2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2594816,P.J. Hairston
433,"Cameron Bairstow, CHI",18,5.7,.391,11.2,7.5,19.2,4.2,24.0,14.3,6.89,6.89,-7.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528354,Cameron Bairstow
434,"Kendall Marshall, PHI",30,13.3,.449,30.5,17.9,18.7,0.5,7.3,3.8,6.77,6.77,-25.3,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=6607,Kendall Marshall
435,"Damien Inglis, MIL",20,7.8,.444,16.3,17.9,14.3,1.5,21.1,11.4,6.71,6.71,-8.8,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3102534,Damien Inglis
436,"Lou Amundson, NY",29,7.0,.401,13.1,16.3,16.8,12.5,13.7,13.1,6.70,6.70,-14.6,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3041,Lou Amundson
437,"Josh Huestis, OKC",5,11.0,.509,0.0,17.9,12.0,4.2,15.0,9.9,6.68,6.68,-3.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2531364,Josh Huestis
,"Kyle Singler, OKC",68,14.4,.481,8.1,10.8,11.3,5.9,9.6,7.9,6.68,6.68,-55.8,-1.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6469,Kyle Singler
439,"Nikola Pekovic, MIN",12,13.0,.459,14.0,11.4,18.4,5.3,10.3,7.8,6.52,6.52,-9.5,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3453,Nikola Pekovic
440,"Mike Miller, DEN",47,7.9,.508,33.6,14.3,9.9,1.8,14.2,7.9,6.49,6.49,-22.3,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=558,Mike Miller
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
441,"Elijah Millsap, UTAH",20,8.7,.384,25.4,12.0,15.1,4.1,19.5,11.8,6.48,6.48,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4321,Elijah Millsap
442,"Tony Snell, CHI",64,20.3,.478,13.4,11.1,13.1,1.6,14.3,8.1,6.47,6.47,-78.2,-2.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2528353,Tony Snell
443,"Tayshaun Prince, MIN",77,19.0,.466,21.9,8.0,7.9,2.6,9.0,5.8,6.37,6.37,-90.0,-3.0,http://insider.espn.go.com/nba/players/hollinger?playerId=1724,Tayshaun Prince
444,"Nazr Mohammed, OKC",5,3.8,.680,0.0,33.8,18.5,6.1,16.3,11.5,6.08,6.08,-1.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=568,Nazr Mohammed
445,"Kendrick Perkins, NO",37,14.6,.529,19.6,25.9,10.1,4.9,21.8,13.1,6.05,6.05,-36.8,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2018,Kendrick Perkins
446,"Kostas Papanikolaou, DEN",26,11.3,.464,14.7,19.2,13.4,3.0,12.3,7.5,6.04,6.04,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4195,Kostas Papanikolaou
447,"James Anderson, SAC",51,14.1,.469,15.0,15.3,13.1,2.0,10.9,6.5,6.02,6.02,-48.2,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4242,James Anderson
448,"Jared Cunningham, CLE/MIL",44,9.3,.464,11.8,12.3,15.8,0.8,9.6,5.3,5.95,5.95,-27.9,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=6582,Jared Cunningham
449,"Adreian Payne, MIN",52,9.3,.422,13.1,16.3,16.7,4.8,21.5,13.3,5.68,5.68,-42.2,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2531100,Adreian Payne
450,"Damjan Rudez, MIN",33,8.4,.572,12.3,14.5,11.9,2.1,6.2,4.2,5.54,5.54,-20.5,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2309097,Damjan Rudez
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
451,"Chris Copeland, MIL",24,6.5,.462,15.5,8.4,16.6,0.7,6.5,3.7,5.47,5.47,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6635,Chris Copeland
452,"DeJuan Blair, WSH",29,7.5,.414,11.0,15.0,16.5,10.1,19.4,14.6,5.45,5.45,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3965,DeJuan Blair
453,"Devyn Marble, ORL",28,8.9,.368,11.9,7.0,14.9,2.6,14.4,8.5,5.26,5.26,-19.5,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2527968,Devyn Marble
454,"Lamar Patterson, ATL",35,11.3,.468,25.7,15.2,12.6,1.1,12.4,6.9,5.10,5.10,-31.9,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2488721,Lamar Patterson
455,"Terry Rozier, BOS",39,8.0,.326,22.2,11.4,17.7,8.1,13.5,10.8,5.05,5.05,-27.6,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3074752,Terry Rozier
456,"Anthony Brown, LAL",29,20.7,.427,11.3,8.9,10.4,1.6,11.3,6.3,4.95,4.95,-49.7,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=2531362,Anthony Brown
457,"Pat Connaughton, POR",34,4.2,.352,14.0,14.0,18.0,8.3,15.9,12.1,4.65,4.65,-12.5,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2578239,Pat Connaughton
458,"Lorenzo Brown, PHX",8,7.6,.374,23.5,19.2,25.1,0.0,12.8,6.2,4.48,4.48,-5.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528787,Lorenzo Brown
459,"Aaron Harrison, CHA",21,4.4,.371,6.6,13.2,12.5,4.7,13.1,8.8,4.30,4.30,-8.6,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3064510,Aaron Harrison
460,"Rashad Vaughn, MIL",70,14.3,.398,11.5,8.2,12.7,1.3,8.7,5.0,4.25,4.25,-93.4,-3.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3137733,Rashad Vaughn
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
461,"Duje Dukan, SAC",1,24.0,.300,9.1,0.0,16.5,9.1,9.0,9.0,4.18,4.18,-2.6,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2528244,Duje Dukan
462,"Sonny Weems, PHI/PHX",43,11.6,.459,23.7,19.8,13.3,1.5,10.3,5.8,3.76,3.76,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3467,Sonny Weems
463,"James Young, BOS",29,6.9,.384,17.4,9.7,8.9,2.1,11.9,6.9,3.62,3.62,-20.4,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3064509,James Young
464,"Orlando Johnson, NO/PHX",7,14.4,.346,4.6,9.2,15.8,4.2,12.3,8.2,3.59,3.59,-10.4,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6595,Orlando Johnson
465,"Tibor Pleiss, UTAH",12,6.8,.464,5.6,22.3,17.7,8.6,12.8,10.7,3.55,3.55,-8.6,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4284,Tibor Pleiss
466,"Joe Harris, CLE",5,3.0,.375,28.6,14.3,15.5,0.0,22.5,11.3,3.41,3.41,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528794,Joe Harris
467,"Elliot Williams, MEM",5,9.0,.340,23.9,6.0,12.8,2.4,7.9,5.1,3.27,3.27,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4294,Elliot Williams
468,"Nate Robinson, NO",2,11.5,.000,80.0,0.0,4.0,0.0,0.0,0.0,2.62,2.62,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2782,Nate Robinson
469,"Cleanthony Early, NY",17,9.1,.371,10.6,15.9,14.0,2.9,15.4,9.2,2.19,2.19,-19.1,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2991227,Cleanthony Early
470,"Tony Wroten, PHI",8,18.0,.412,15.4,22.3,31.8,1.5,14.9,7.9,1.87,1.87,-18.5,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=6630,Tony Wroten
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
471,"Bryce Cotton, PHX/MEM",8,4.9,.400,16.7,27.8,16.5,0.0,0.0,0.0,1.73,1.73,-5.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2531054,Bryce Cotton
472,"Chuck Hayes, HOU",2,12.0,.694,25.4,38.1,10.7,0.0,37.0,18.4,1.65,1.65,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2834,Chuck Hayes
473,"J.J. O'Brien, UTAH",2,3.0,.000,0.0,0.0,7.0,0.0,19.4,9.7,1.34,1.34,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528374,J.J. O'Brien
474,"Luis Montero, POR",12,3.5,.337,3.9,15.5,23.8,0.0,10.3,5.2,-2.70,-2.70,-8.3,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3911666,Luis Montero
475,"Keith Appling, ORL",5,5.4,.338,7.8,23.3,18.1,0.0,4.2,2.1,-4.81,-4.81,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2531097,Keith Appling
476,"Bruno Caboclo, TOR",6,7.2,.125,5.9,23.5,15.6,2.7,2.6,2.7,-7.70,-7.70,-11.7,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3113297,Bruno Caboclo
