Field,Field1,Field2,Field3,Field4,Field5,Field6,Field7,Field8,Field9,Field10,Field11,sortcell,Field12,Field13,Field14,Field15
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
381,"Nick Young, GS",80,17.4,.562,6.1,6.6,15.9,1.7,7.9,5.0,10.10,10.10,-8.2,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3243,Nick Young
,"Derrick Jones Jr., MIA/PHX",20,12.3,.480,11.3,8.8,12.5,9.5,7.8,8.7,10.10,10.10,-1.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3936099,Derrick Jones Jr.
383,"Tyler Dorsey, ATL",56,17.4,.494,15.0,7.0,19.2,2.0,12.9,7.4,10.05,10.05,-6.5,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3915560,Tyler Dorsey
384,"Patrick Patterson, OKC",82,15.5,.555,15.2,8.8,10.7,2.7,14.6,8.4,10.00,10.00,-28.4,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=4264,Patrick Patterson
,"Dante Cunningham, NO/BKN",73,21.4,.539,10.3,7.1,9.2,5.5,14.8,10.3,10.00,10.00,-11.6,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3974,Dante Cunningham
,"OG Anunoby, TOR",74,20.0,.587,11.6,9.5,11.8,3.4,10.4,7.0,10.00,10.00,-11.1,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3934719,OG Anunoby
387,"Kyle Collinsworth, DAL",32,15.0,.433,28.5,12.2,13.5,7.2,18.0,12.4,9.97,9.97,-7.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528327,Kyle Collinsworth
388,"Terrence Ross, ORL",24,25.0,.505,13.9,10.6,16.4,1.8,11.6,6.7,9.96,9.96,-4.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6619,Terrence Ross
389,"Thomas Bryant, LAL",15,4.8,.441,18.2,6.1,15.6,4.5,20.5,12.6,9.89,9.89,-0.8,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3934723,Thomas Bryant
,"Dillon Brooks, MEM",82,28.7,.531,12.2,11.2,17.7,2.4,10.5,6.3,9.89,9.89,-21.4,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3155526,Dillon Brooks
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
391,"Evan Turner, POR",79,25.7,.520,19.3,11.0,15.5,1.6,11.4,6.5,9.88,9.88,-18.9,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4239,Evan Turner
392,"Luke Babbitt, ATL/MIA",50,14.3,.576,11.3,6.9,14.0,1.1,13.9,7.5,9.87,9.87,-6.7,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4250,Luke Babbitt
393,"Troy Daniels, PHX",79,20.5,.583,6.8,7.9,16.2,0.8,7.7,4.2,9.86,9.86,-15.4,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2489530,Troy Daniels
,"Torrey Craig, DEN",39,16.1,.535,12.7,10.1,11.6,7.2,15.5,11.4,9.86,9.86,-6.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528693,Torrey Craig
395,"Aaron Brooks, MIN",32,5.9,.508,19.1,10.5,19.6,4.2,6.2,5.2,9.85,9.85,-3.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3192,Aaron Brooks
,"Jonathan Isaac, ORL",27,19.8,.465,9.0,13.4,14.0,3.3,17.2,10.2,9.85,9.85,-13.2,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=4065654,Jonathan Isaac
397,"Wesley Johnson, LAC",74,20.1,.512,12.0,10.8,12.4,2.2,13.6,8.0,9.81,9.81,-15.3,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=4247,Wesley Johnson
398,"Gary Payton II, LAL/MIL",23,9.6,.443,19.8,6.6,17.4,6.6,15.5,11.1,9.80,9.80,-4.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=3134903,Gary Payton II
399,"Myke Henry, MEM",20,18.9,.472,14.2,12.3,15.1,3.0,8.8,5.8,9.74,9.74,-6.0,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2579251,Myke Henry
,"Juan Hernangomez, DEN",25,11.1,.511,11.8,8.9,13.5,7.4,14.6,11.0,9.74,9.74,-7.3,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4017839,Juan Hernangomez
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
401,"Matt Costello, SA",4,8.0,.500,28.6,14.3,7.3,3.4,27.9,15.6,9.74,9.74,-0.4,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2999546,Matt Costello
402,"Ben McLemore, MEM",56,19.5,.526,9.9,11.9,18.0,3.5,11.4,7.4,9.73,9.73,-12.6,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2578213,Ben McLemore
403,"Avery Bradley, DET/LAC",46,31.2,.496,11.0,11.8,23.2,1.7,7.4,4.5,9.71,9.71,-16.9,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4240,Avery Bradley
404,"C.J. Williams, LAC",38,18.6,.512,16.1,7.5,13.3,1.9,6.8,4.4,9.56,9.56,-10.0,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2325499,C.J. Williams
405,"Tony Bradley, UTAH",9,3.2,.337,7.8,0.0,17.2,15.8,27.1,21.5,9.51,9.51,-0.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4065673,Tony Bradley
406,"Ian Clark, NO",74,19.6,.529,16.0,8.3,16.4,0.8,8.4,4.7,9.45,9.45,-22.7,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2489785,Ian Clark
407,"Pat Connaughton, POR",82,18.1,.539,16.7,7.9,13.1,2.7,9.1,5.9,9.35,9.35,-25.5,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2578239,Pat Connaughton
,"Alan Williams, PHX",5,14.0,.455,21.6,18.9,17.5,4.5,29.5,16.8,9.35,9.35,-2.2,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2579326,Alan Williams
409,"Rashad Vaughn, MIL/BKN/ORL",28,7.6,.546,16.7,7.7,14.2,0.0,0.0,0.0,9.34,9.34,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3137733,Rashad Vaughn
410,"Darius Miller, NO",82,23.7,.617,16.2,8.5,12.2,1.0,7.9,4.6,9.32,9.32,-34.3,-1.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6610,Darius Miller
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
411,"Ron Baker, NY",29,13.3,.504,34.7,13.3,10.9,1.4,7.2,4.3,9.26,9.26,-7.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2580349,Ron Baker
412,"Justin Jackson, SAC",68,22.1,.521,13.5,7.3,13.6,2.0,12.6,7.1,9.25,9.25,-28.2,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=3138156,Justin Jackson
413,"Georges Niang, UTAH",9,3.6,.379,16.8,16.8,20.2,10.8,21.1,16.0,9.22,9.22,-0.8,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2990969,Georges Niang
414,"Bryn Forbes, SA",80,19.0,.525,12.4,5.7,16.0,0.9,7.2,4.0,9.19,9.19,-29.8,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2994526,Bryn Forbes
415,"Marcus Paige, CHA",5,5.6,.403,16.8,0.0,22.5,0.0,15.7,7.7,9.13,9.13,-0.8,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2982329,Marcus Paige
,"Sterling Brown, MIL",54,14.4,.503,9.4,9.4,13.0,4.1,17.5,10.8,9.13,9.13,-15.9,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3057187,Sterling Brown
417,"Stanley Johnson, DET",69,27.4,.480,13.8,9.5,15.8,1.9,13.0,7.3,9.08,9.08,-40.2,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3134881,Stanley Johnson
418,"Nik Stauskas, BKN/PHI",41,12.8,.543,16.8,11.2,16.2,0.8,12.3,6.5,9.05,9.05,-11.3,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2991042,Nik Stauskas
419,"Alex Abrines, OKC",75,15.1,.567,7.7,6.9,12.2,2.5,8.9,5.6,9.03,9.03,-24.8,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2995702,Alex Abrines
,"Malik Beasley, DEN",62,9.5,.509,12.5,9.7,15.6,2.7,10.9,6.8,9.03,9.03,-12.8,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3907822,Malik Beasley
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
421,"Treveon Graham, CHA",63,16.7,.553,17.7,8.1,11.1,4.3,8.3,6.2,9.00,9.00,-23.5,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2595231,Treveon Graham
422,"Jon Leuer, DET",8,17.0,.505,9.2,12.8,15.3,5.6,20.7,13.0,8.98,8.98,-5.1,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=6452,Jon Leuer
423,"Malcolm Miller, TOR",15,8.4,.638,7.9,13.2,11.3,3.6,9.6,6.7,8.93,8.93,-3.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2580980,Malcolm Miller
424,"Okaro White, MIA",6,13.3,.577,9.8,4.9,9.7,4.2,11.2,7.7,8.91,8.91,-3.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2528473,Okaro White
425,"Jason Smith, WSH",33,8.6,.455,9.1,10.4,20.5,7.2,13.9,10.5,8.88,8.88,-11.1,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3232,Jason Smith
426,"Jared Dudley, PHX",48,14.3,.553,32.0,11.5,10.8,1.2,13.6,7.3,8.79,8.79,-17.5,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3201,Jared Dudley
427,"Tony Allen, NO",22,12.4,.514,7.0,14.8,17.4,8.2,10.4,9.3,8.73,8.73,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2367,Tony Allen
428,"Alex Caruso, LAL",37,15.2,.519,30.5,17.1,13.5,2.9,9.4,6.2,8.72,8.72,-15.0,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2991350,Alex Caruso
429,"Matthew Dellavedova, MIL",38,18.7,.500,40.5,13.7,14.8,2.3,8.2,5.3,8.64,8.64,-25.1,-0.8,http://insider.espn.go.com/nba/players/hollinger?playerId=2489716,Matthew Dellavedova
430,"Norman Powell, TOR",70,15.2,.492,16.3,12.1,18.3,1.5,10.9,6.3,8.57,8.57,-30.5,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2595516,Norman Powell
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
431,"RJ Hunter, HOU",5,9.0,.455,11.6,7.7,21.2,0.0,12.4,6.3,8.52,8.52,-1.3,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2983727,RJ Hunter
432,"Tony Snell, MIL",75,27.4,.578,16.9,6.2,10.1,0.5,7.5,4.0,8.49,8.49,-61.7,-2.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2528353,Tony Snell
433,"JR Smith, CLE",80,28.1,.534,16.8,9.6,13.3,1.5,10.1,5.9,8.48,8.48,-67.7,-2.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2444,JR Smith
434,"Darrell Arthur, DEN",19,7.4,.559,12.4,20.7,18.9,2.4,9.5,6.0,8.46,8.46,-6.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3413,Darrell Arthur
435,"Kendrick Perkins, CLE",1,15.0,.521,34.0,17.0,12.1,0.0,7.4,3.7,8.45,8.45,-0.5,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2018,Kendrick Perkins
436,"Jeff Withey, DAL",10,3.9,.444,0.0,10.6,19.8,2.8,26.6,14.2,8.40,8.40,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2333797,Jeff Withey
437,"P.J. Tucker, HOU",82,27.8,.537,12.5,12.0,9.9,4.6,17.8,11.3,8.36,8.36,-72.8,-2.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3033,P.J. Tucker
438,"Quincy Acy, BKN",70,19.4,.525,11.2,11.8,13.6,3.1,17.1,10.0,8.23,8.23,-46.1,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=6576,Quincy Acy
439,"Sindarius Thornwell, LAC",73,15.8,.519,17.3,13.5,11.8,3.2,10.0,6.7,8.22,8.22,-39.4,-1.3,http://insider.espn.go.com/nba/players/hollinger?playerId=3064539,Sindarius Thornwell
440,"Lorenzo Brown, TOR",14,9.9,.459,25.6,5.9,12.1,0.8,11.1,6.0,8.21,8.21,-5.8,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=2528787,Lorenzo Brown
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
441,"Jameer Nelson, NO/DET",50,20.3,.489,35.9,13.4,13.8,1.4,9.5,5.6,8.16,8.16,-43.1,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2439,Jameer Nelson
,"Jacob Wiley, BKN",5,6.6,.410,29.1,0.0,6.6,6.4,29.2,17.7,8.16,8.16,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2995079,Jacob Wiley
443,"Joe Johnson, HOU/UTAH",55,21.9,.490,16.2,9.6,13.8,1.3,14.7,8.1,8.12,8.12,-42.7,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=1007,Joe Johnson
444,"Jason Terry, MIL",51,16.0,.525,24.4,10.3,10.1,0.7,6.2,3.5,8.10,8.10,-29.2,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=841,Jason Terry
445,"Alex Poythress, IND",25,4.2,.500,6.7,6.7,11.2,7.7,10.8,9.2,7.84,7.84,-4.1,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=2991283,Alex Poythress
446,"Wes Iwundu, ORL",62,16.5,.480,17.5,9.2,11.2,3.9,11.0,7.4,7.83,7.83,-40.7,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3074797,Wes Iwundu
447,"Kobi Simmons, MEM",32,20.1,.490,21.8,14.1,17.0,2.5,6.6,4.5,7.73,7.73,-31.4,-1.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4066335,Kobi Simmons
448,"DeAndre' Bembry, ATL",26,17.5,.477,20.5,19.7,17.9,2.0,15.7,8.8,7.69,7.69,-19.1,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3062667,DeAndre' Bembry
449,"Dorian Finney-Smith, DAL",21,21.3,.482,14.9,12.0,14.3,5.3,13.6,9.3,7.67,7.67,-18.9,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2578185,Dorian Finney-Smith
450,"Julyan Stone, CHA",23,7.6,.684,55.5,14.9,6.7,0.6,17.6,9.0,7.61,7.61,-8.9,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=6543,Julyan Stone
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
451,"Jerryd Bayless, PHI",39,23.7,.546,14.2,12.1,14.6,1.8,7.3,4.7,7.58,7.58,-47.2,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3417,Jerryd Bayless
452,"Zach Collins, POR",66,15.8,.475,12.5,13.9,14.7,4.7,18.2,11.5,7.56,7.56,-47.4,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=4066650,Zach Collins
453,"Caleb Swanigan, POR",27,7.0,.449,14.0,18.0,19.3,8.7,22.3,15.6,7.49,7.49,-11.3,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3906671,Caleb Swanigan
454,"Brandon Paul, SA",64,9.0,.504,17.5,13.7,13.3,1.1,12.0,6.5,7.48,7.48,-26.0,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2488911,Brandon Paul
455,"James Michael McAdoo, PHI",3,6.0,.508,0.0,11.3,19.2,0.0,11.5,6.0,7.46,7.46,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2594818,James Michael McAdoo
456,"Gian Clavell, DAL",7,9.1,.530,12.6,8.4,14.0,1.7,10.8,6.1,7.45,7.45,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3137694,Gian Clavell
457,"Gordon Hayward, BOS",1,5.0,.500,0.0,0.0,16.2,0.0,21.6,10.9,7.43,7.43,-0.2,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4249,Gordon Hayward
,"Bruno Caboclo, SAC/TOR",12,8.9,.386,9.6,9.6,15.0,7.2,16.6,11.7,7.43,7.43,-4.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3113297,Bruno Caboclo
,"Terrance Ferguson, OKC",61,12.5,.545,9.3,5.4,10.0,2.7,4.2,3.4,7.43,7.43,-35.0,-1.2,http://insider.espn.go.com/nba/players/hollinger?playerId=4230546,Terrance Ferguson
460,"Patrick McCaw, GS",57,16.9,.477,22.4,11.3,12.5,2.0,7.2,4.8,7.42,7.42,-44.1,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3137730,Patrick McCaw
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
461,"Ryan Arcidiacono, CHI",24,12.7,.550,38.2,14.2,8.9,0.3,8.8,4.4,7.30,7.30,-16.8,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=2991047,Ryan Arcidiacono
462,"Josh Gray, PHX",5,17.2,.349,18.5,10.8,25.6,2.4,10.1,6.2,7.28,7.28,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3001308,Josh Gray
463,"Jawun Evans, LAC",48,16.2,.421,23.9,10.5,17.8,1.3,10.4,5.9,7.23,7.23,-43.8,-1.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3912854,Jawun Evans
464,"Dragan Bender, PHX",82,25.2,.524,17.4,15.0,12.4,2.0,16.8,9.3,7.11,7.11,-135.7,-4.5,http://insider.espn.go.com/nba/players/hollinger?playerId=4011991,Dragan Bender
,"Frank Ntilikina, NY",78,21.9,.437,27.4,14.4,17.5,2.4,9.1,5.8,7.11,7.11,-99.1,-3.3,http://insider.espn.go.com/nba/players/hollinger?playerId=4230547,Frank Ntilikina
466,"Timothe Luwawu-Cabarrot, PHI",52,15.5,.511,14.0,9.9,16.8,1.9,7.5,4.8,7.08,7.08,-41.2,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3893019,Timothe Luwawu-Cabarrot
467,"Walt Lemon Jr., NO",5,7.0,.491,19.0,15.2,25.5,0.0,6.0,3.1,7.03,7.03,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2528586,Walt Lemon Jr.
468,"Jamel Artis, ORL",15,18.6,.457,16.3,7.3,14.0,1.6,13.5,7.5,6.96,6.96,-14.7,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3059276,Jamel Artis
469,"Travis Wear, LAL",17,13.4,.497,7.9,6.8,14.3,0.0,17.6,8.9,6.90,6.90,-12.3,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2488674,Travis Wear
470,"Marcus Georges-Hunt, MIN",42,5.3,.515,10.4,4.5,11.3,3.6,4.7,4.1,6.88,6.88,-12.1,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2982261,Marcus Georges-Hunt
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
,"Damian Jones, GS",15,5.9,.517,6.6,13.2,12.7,6.8,10.6,8.8,6.88,6.88,-4.9,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3064559,Damian Jones
,"Isaiah Hicks, NY",18,13.3,.500,14.3,14.3,17.0,4.7,14.3,9.5,6.88,6.88,-16.5,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3074765,Isaiah Hicks
473,"Jaylen Morris, ATL",6,16.3,.438,15.6,13.3,16.3,2.3,15.9,9.1,6.57,6.57,-6.2,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3952343,Jaylen Morris
474,"Nigel Hayes, LAL/SAC/TOR",9,13.6,.393,14.2,4.7,14.5,0.0,0.0,0.0,6.44,6.44,-7.4,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3059409,Nigel Hayes
475,"Iman Shumpert, CLE",14,19.7,.480,17.4,16.4,12.4,2.9,13.6,8.3,6.42,6.42,-16.8,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=6468,Iman Shumpert
476,"Richard Jefferson, DEN",20,8.2,.499,30.0,10.0,9.9,1.4,10.3,5.9,6.38,6.38,-10.0,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=1006,Richard Jefferson
477,"Lance Thomas, NY",73,18.5,.513,11.7,10.9,10.3,3.6,10.7,7.2,6.33,6.33,-84.3,-2.8,http://insider.espn.go.com/nba/players/hollinger?playerId=6485,Lance Thomas
478,"Cole Aldrich, MIN",21,2.3,.340,13.9,4.6,16.2,7.0,28.6,17.7,6.05,6.05,-3.3,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=4267,Cole Aldrich
479,"DeAndre Liggins, NO/MIL",58,12.5,.467,27.2,11.4,8.7,1.1,10.6,5.9,5.97,5.97,-49.0,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=6453,DeAndre Liggins
480,"John Holland, CLE",24,7.3,.417,6.4,10.3,17.0,3.9,11.4,7.7,5.93,5.93,-11.9,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2282117,John Holland
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
481,"Kyle Singler, OKC",12,4.9,.430,6.3,9.5,20.7,1.8,17.5,9.4,5.92,5.92,-4.0,-0.1,http://insider.espn.go.com/nba/players/hollinger?playerId=6469,Kyle Singler
482,"Malachi Richardson, SAC/TOR",26,12.5,.446,10.6,8.2,14.4,1.7,10.6,6.0,5.91,5.91,-22.2,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3934663,Malachi Richardson
483,"Andrew White III, ATL",15,13.9,.461,6.8,9.0,16.1,2.1,16.0,9.1,5.85,5.85,-14.5,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2990972,Andrew White III
,"Arron Afflalo, ORL",53,12.9,.516,13.4,9.4,11.9,0.6,10.1,5.3,5.85,5.85,-47.4,-1.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3187,Arron Afflalo
485,"Dwayne Bacon, CHA",53,13.5,.431,14.4,8.7,13.3,0.6,18.5,9.4,5.84,5.84,-49.6,-1.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3907821,Dwayne Bacon
486,"Marquis Teague, MEM",3,24.7,.302,38.0,8.8,14.1,1.5,8.0,4.7,5.75,5.75,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=6626,Marquis Teague
487,"Luol Deng, LAL",1,13.0,.500,25.0,25.0,10.0,0.0,0.0,0.0,5.54,5.54,-1.0,-0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2429,Luol Deng
488,"Bobby Brown, HOU",20,5.8,.425,13.9,11.4,24.8,0.0,6.8,3.4,5.52,5.52,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3472,Bobby Brown
489,"Demetrius Jackson, HOU/PHI",15,5.3,.424,23.8,26.4,15.6,7.1,9.6,8.4,5.39,5.39,-6.7,-0.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3059273,Demetrius Jackson
,"Josh Huestis, OKC",69,14.2,.417,8.4,11.0,9.1,4.6,13.9,9.1,5.39,5.39,-74.8,-2.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2531364,Josh Huestis
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
491,"Milton Doyle, BKN",10,12.5,.337,16.0,3.2,17.6,2.5,12.9,7.6,5.27,5.27,-9.8,-0.3,http://insider.espn.go.com/nba/players/hollinger?playerId=2992564,Milton Doyle
492,"Paul Zipser, CHI",54,15.2,.445,13.8,12.9,14.6,1.6,16.0,8.5,5.24,5.24,-64.6,-2.2,http://insider.espn.go.com/nba/players/hollinger?playerId=3893023,Paul Zipser
493,"Aaron Harrison, DAL",9,25.9,.392,12.2,3.3,14.6,1.8,9.9,5.7,5.15,5.15,-18.6,-0.6,http://insider.espn.go.com/nba/players/hollinger?playerId=3064510,Aaron Harrison
494,"Abdel Nader, BOS",48,10.9,.439,11.5,15.0,16.2,2.8,12.0,7.4,5.14,5.14,-41.8,-1.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2595435,Abdel Nader
495,"Jake Layman, POR",35,4.6,.352,17.1,7.8,14.4,2.8,8.1,5.5,4.90,4.90,-13.4,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=2982268,Jake Layman
496,"Damien Wilkins, IND",19,8.0,.405,16.4,9.1,13.0,3.7,8.1,5.9,4.89,4.89,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2506,Damien Wilkins
497,"Solomon Hill, NO",12,15.6,.332,29.5,12.1,12.4,5.4,15.1,10.4,4.79,4.79,-15.9,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=2488958,Solomon Hill
498,"Davon Reed, PHX",21,11.5,.388,12.5,9.6,15.3,0.9,16.6,8.6,4.78,4.78,-20.6,-0.7,http://insider.espn.go.com/nba/players/hollinger?playerId=3059262,Davon Reed
499,"James Young, PHI",6,10.2,.511,10.2,5.1,11.7,0.0,3.4,1.8,4.59,4.59,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3064509,James Young
500,"Antonius Cleveland, ATL/DAL",17,7.2,.486,6.1,21.4,12.1,2.7,10.2,6.3,4.57,4.57,-10.9,-0.4,http://insider.espn.go.com/nba/players/hollinger?playerId=3064237,Antonius Cleveland
Hollinger Stats - Player Efficiency Rating - All Players,,,,,,,,,,,,,,,,
RK,PLAYER,GP,MPG,TS%,AST,TO,USG,ORR,DRR,REBR,PER,,VA,EWA,,
501,"Semi Ojeleye, BOS",73,15.8,.473,8.0,10.0,8.4,3.6,11.6,7.7,4.57,4.57,-119.0,-4.0,http://insider.espn.go.com/nba/players/hollinger?playerId=3056602,Semi Ojeleye
502,"Rodney Purvis, ORL",16,18.1,.423,12.1,7.1,17.7,0.4,9.9,5.1,4.56,4.56,-25.7,-0.9,http://insider.espn.go.com/nba/players/hollinger?playerId=2982332,Rodney Purvis
503,"Quincy Pondexter, CHI",23,8.5,.398,11.8,14.4,14.3,4.2,10.8,7.4,4.06,4.06,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=4253,Quincy Pondexter
504,"Kay Felder, CHI/DET",16,8.8,.379,18.0,14.4,27.5,2.2,11.9,6.9,3.64,3.64,-15.4,-0.5,http://insider.espn.go.com/nba/players/hollinger?playerId=3062892,Kay Felder
505,"Josh Smith, NO",3,4.0,.250,0.0,0.0,12.9,28.1,8.7,18.1,3.55,3.55,0.0,0.0,http://insider.espn.go.com/nba/players/hollinger?playerId=2411,Josh Smith
